Sample1	Sample2	Genome	Noise	Resolution	Score
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	5	40000	0.483721450693
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	5	200000	0.878196425972
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	5	1000000	0.975722904025
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	10	40000	0.482862780164
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	10	200000	0.877952078586
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	10	1000000	0.975722952778
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	20	40000	0.481266076795
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	20	200000	0.877554848072
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	20	1000000	0.975662008875
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	50	40000	0.476296381572
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	50	200000	0.876244143531
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	50	1000000	0.975534998887
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	100	40000	0.467341689101
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	100	200000	0.873791709291
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	100	1000000	0.975282917837
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	200	40000	0.446653345935
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	200	200000	0.867743113559
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	200	1000000	0.974341024507
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	350	40000	0.407205343481
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	350	200000	0.853176561215
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	350	1000000	0.971907115446
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	500	40000	0.353913457193
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	500	200000	0.827606125992
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	500	1000000	0.966897033792
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	750	40000	0.219492190185
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	750	200000	0.707479994064
GSE60494_mm10_ES_MboI_Rep2	GSE60494_mm10_ES_MboI_Rep1	mm10	750	1000000	0.937735574913
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	0	4000	0.924967894851
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	0	20000	0.979789863121
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	0	100000	0.996092114896
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	1	4000	0.924956736001
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	1	20000	0.979788491505
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	1	100000	0.996091648273
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	5	4000	0.924883309665
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	5	20000	0.979788332876
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	5	100000	0.99609248854
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	10	4000	0.924812721932
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	10	20000	0.97978939149
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	10	100000	0.996093781929
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	20	4000	0.924677852324
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	20	20000	0.979785023407
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	20	100000	0.996091150905
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	50	4000	0.924230765801
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	50	20000	0.979703645684
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	50	100000	0.996081098483
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	100	4000	0.923389004633
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	100	20000	0.979643781461
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	100	100000	0.996059966737
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	200	4000	0.921241270648
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	200	20000	0.979364348046
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	200	100000	0.996008802137
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	350	4000	0.916174467944
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	350	20000	0.978669019375
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	350	100000	0.995852768604
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	500	4000	0.906103456905
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	500	20000	0.976834001342
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	500	100000	0.995536268762
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	750	4000	0.852010673488
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	750	20000	0.964131039768
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	750	100000	0.993812412212
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	0	4000	0.924967894851
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	0	20000	0.979789863121
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	0	100000	0.996092114896
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	1	4000	0.924932610459
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	1	20000	0.979781726801
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	1	100000	0.996089077127
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	5	4000	0.924755053901
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	5	20000	0.979738238596
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	5	100000	0.99608762057
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	10	4000	0.924576624384
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	10	20000	0.979691273793
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	10	100000	0.996085505563
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	20	4000	0.924170138508
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	20	20000	0.979591359551
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	20	100000	0.996068894566
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	50	4000	0.922957154475
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	50	20000	0.97924964337
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	50	100000	0.996029728461
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	100	4000	0.920625247204
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	100	20000	0.978638844742
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	100	100000	0.995981559731
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	200	4000	0.915118172953
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	200	20000	0.977237108935
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	200	100000	0.995761607727
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	350	4000	0.903199485156
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	350	20000	0.973990776601
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	350	100000	0.995332026727
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	500	4000	0.883669076824
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	500	20000	0.968347694086
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	500	100000	0.994545236041
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	750	4000	0.795485258216
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	750	20000	0.942835278866
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	750	100000	0.990729474317
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	4000	0.841937012991
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	20000	0.928722950788
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	100000	0.983741154853
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	1	4000	0.841706256104
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	1	20000	0.928613263568
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	1	100000	0.983721493032
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	5	4000	0.840808743947
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	5	20000	0.92819603411
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	5	100000	0.983593259837
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	10	4000	0.839673999802
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	10	20000	0.927626104466
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	10	100000	0.983501992863
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	20	4000	0.837555468137
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	20	20000	0.926575394173
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	20	100000	0.983324238802
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	50	4000	0.830301772016
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	50	20000	0.923140563213
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	50	100000	0.982656097046
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	100	4000	0.816792351456
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	100	20000	0.917118982731
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	100	100000	0.981360988205
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	200	4000	0.786290984932
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	200	20000	0.902608502053
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	200	100000	0.978101789489
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	350	4000	0.7262442779
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	350	20000	0.870784353595
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	350	100000	0.970428632145
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	500	4000	0.643183048128
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	500	20000	0.819306430626
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	500	100000	0.957578066637
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	750	4000	0.414199927851
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	750	20000	0.636148299018
GSE63515_dm6_Kc167_DpnII_Rep1	GSE63515_dm6_Kc167_DpnII_Rep2	dm6	750	100000	0.891356854353
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	4000	0.841937012991
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	20000	0.928722950788
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	100000	0.983741154853
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	1	4000	0.84167515387
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	1	20000	0.928555385097
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	1	100000	0.983707423997
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	5	4000	0.840453856411
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	5	20000	0.928009418409
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	5	100000	0.983537809585
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	10	4000	0.838968783463
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	10	20000	0.92731790433
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	10	100000	0.983375447319
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	20	4000	0.835892288818
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	20	20000	0.925819045886
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	20	100000	0.983005196247
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	50	4000	0.826354963403
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	50	20000	0.921251875494
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	50	100000	0.981786671343
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	100	4000	0.80949171407
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	100	20000	0.91296069316
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	100	100000	0.979719117528
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	200	4000	0.771191579417
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	200	20000	0.892747792687
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	200	100000	0.974329813326
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	350	4000	0.69976254175
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	350	20000	0.851256996716
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	350	100000	0.962548531801
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	500	4000	0.604348883236
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	500	20000	0.78923731282
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	500	100000	0.943564899045
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	750	4000	0.370521033968
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	750	20000	0.580474073289
GSE63515_dm6_Kc167_DpnII_Rep2	GSE63515_dm6_Kc167_DpnII_Rep1	dm6	750	100000	0.859903195085
GSE63525_hg38_GM12878_MboI_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.496797469401
GSE63525_hg38_GM12878_MboI_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.903545484015
GSE63525_hg38_GM12878_MboI_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.983666986537
GSE63525_hg38_GM12878_MboI_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	1	40000	0.496599083348
GSE63525_hg38_GM12878_MboI_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	1	200000	0.903492262667
