Sample	Genome	Coverage	Resolution	Score
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	40000000	4000	0.0563950113248
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	40000000	20000	0.095719482341
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	40000000	100000	0.120204826343
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	4000	0.0220478929223
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	20000	0.0468296080884
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	100000	0.0826536201505
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	125000	4000	0.000112795455224
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	125000	20000	0.000364969505227
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	125000	100000	0.00203256831604
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	250000	4000	0.000221378847459
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	250000	20000	0.000799336142802
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	250000	100000	0.00509824123042
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	500000	4000	0.000525977084254
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	500000	20000	0.00219660085817
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	500000	100000	0.0125151083939
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	1000000	4000	0.00143656163107
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	1000000	20000	0.005787736949
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	1000000	100000	0.0248010759198
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	2000000	4000	0.00407570847762
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	2000000	20000	0.0138679673966
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	2000000	100000	0.0441590821099
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	5000000	4000	0.0143166264331
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	5000000	20000	0.0350836246851
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	5000000	100000	0.0726007080558
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	4000	0.0281120519614
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	20000	0.0546260338107
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	100000	0.0879917709928
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	125000	4000	0.000115900294879
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	125000	20000	0.000351022157651
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	125000	100000	0.0024091413636
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	250000	4000	0.000231411938791
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	250000	20000	0.000834593384426
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	250000	100000	0.00548908666971
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	500000	4000	0.000543975269197
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	500000	20000	0.00218714382766
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	500000	100000	0.0126582562267
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	1000000	4000	0.00147601701215
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	1000000	20000	0.00594186304974
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	1000000	100000	0.0250732646724
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	2000000	4000	0.00412591021299
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	2000000	20000	0.0138730687021
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	2000000	100000	0.0437338461704
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	5000000	4000	0.014552079477
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	5000000	20000	0.0347991989969
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	5000000	100000	0.0718255172453
GSE63525_hg38_GM12878_MboI_Rep1	hg38	0	40000	0.0203788416961
GSE63525_hg38_GM12878_MboI_Rep1	hg38	0	200000	0.0736940279741
GSE63525_hg38_GM12878_MboI_Rep1	hg38	0	1000000	0.126316041149
GSE63525_hg38_GM12878_MboI_Rep1	hg38	1000000	40000	0.000253941435924
GSE63525_hg38_GM12878_MboI_Rep1	hg38	1000000	200000	0.00179649811638
GSE63525_hg38_GM12878_MboI_Rep1	hg38	1000000	1000000	0.0239950523926
GSE63525_hg38_GM12878_MboI_Rep1	hg38	2000000	40000	0.000571619901349
GSE63525_hg38_GM12878_MboI_Rep1	hg38	2000000	200000	0.00501565070538
GSE63525_hg38_GM12878_MboI_Rep1	hg38	2000000	1000000	0.0452010931199
GSE63525_hg38_GM12878_MboI_Rep1	hg38	5000000	40000	0.00225413166635
GSE63525_hg38_GM12878_MboI_Rep1	hg38	5000000	200000	0.0169989803379
GSE63525_hg38_GM12878_MboI_Rep1	hg38	5000000	1000000	0.0795528109344
GSE63525_hg38_GM12878_MboI_Rep1	hg38	10000000	40000	0.00616682886341
GSE63525_hg38_GM12878_MboI_Rep1	hg38	10000000	200000	0.0355566219568
GSE63525_hg38_GM12878_MboI_Rep1	hg38	10000000	1000000	0.103547588242
GSE63525_hg38_GM12878_MboI_Rep1	hg38	20000000	40000	0.0152911423603
GSE63525_hg38_GM12878_MboI_Rep1	hg38	20000000	200000	0.0628021640582
GSE63525_hg38_GM12878_MboI_Rep1	hg38	20000000	1000000	0.121407060752
GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.0198704507062
GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.0717619966979
GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.125975195823
GSE63525_hg38_GM12878_MboI_Rep2	hg38	1000000	40000	0.000255139258647
GSE63525_hg38_GM12878_MboI_Rep2	hg38	1000000	200000	0.00177366187919
GSE63525_hg38_GM12878_MboI_Rep2	hg38	1000000	1000000	0.0229550966108
GSE63525_hg38_GM12878_MboI_Rep2	hg38	2000000	40000	0.000575710710881
GSE63525_hg38_GM12878_MboI_Rep2	hg38	2000000	200000	0.0048571478622
GSE63525_hg38_GM12878_MboI_Rep2	hg38	2000000	1000000	0.0437827615906
GSE63525_hg38_GM12878_MboI_Rep2	hg38	5000000	40000	0.00220886906651
GSE63525_hg38_GM12878_MboI_Rep2	hg38	5000000	200000	0.0164425211993
GSE63525_hg38_GM12878_MboI_Rep2	hg38	5000000	1000000	0.0785760479916
GSE63525_hg38_GM12878_MboI_Rep2	hg38	10000000	40000	0.00605025696427
GSE63525_hg38_GM12878_MboI_Rep2	hg38	10000000	200000	0.0345430867501
GSE63525_hg38_GM12878_MboI_Rep2	hg38	10000000	1000000	0.102452030944
GSE63525_hg38_GM12878_MboI_Rep2	hg38	20000000	40000	0.0150156799298
GSE63525_hg38_GM12878_MboI_Rep2	hg38	20000000	200000	0.0613432218715
GSE63525_hg38_GM12878_MboI_Rep2	hg38	20000000	1000000	0.120728530563
GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	40000	0.0044624364875
GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	200000	0.0231090603751
GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	1000000	0.0766096560858
GSE63525_hg38_HMEC_MboI_Rep1	hg38	1000000	40000	0.000384067045104
GSE63525_hg38_HMEC_MboI_Rep1	hg38	1000000	200000	0.00126897823889
GSE63525_hg38_HMEC_MboI_Rep1	hg38	1000000	1000000	0.0116712992724
GSE63525_hg38_HMEC_MboI_Rep1	hg38	2000000	40000	0.000771386266358
GSE63525_hg38_HMEC_MboI_Rep1	hg38	2000000	200000	0.00375204693738
GSE63525_hg38_HMEC_MboI_Rep1	hg38	2000000	1000000	0.026180899363
GSE63525_hg38_HMEC_MboI_Rep1	hg38	5000000	40000	0.0024394405752
GSE63525_hg38_HMEC_MboI_Rep1	hg38	5000000	200000	0.0136314915473
GSE63525_hg38_HMEC_MboI_Rep1	hg38	5000000	1000000	0.0587441758455
GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	40000	0.00492287150307
GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	200000	0.0255518587541
GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	1000000	0.079998538549
GSE63525_hg38_HMEC_MboI_Rep2	hg38	1000000	40000	0.000401396502086
GSE63525_hg38_HMEC_MboI_Rep2	hg38	1000000	200000	0.00150373964226
GSE63525_hg38_HMEC_MboI_Rep2	hg38	1000000	1000000	0.0123675360471
GSE63525_hg38_HMEC_MboI_Rep2	hg38	2000000	40000	0.000842342567211
GSE63525_hg38_HMEC_MboI_Rep2	hg38	2000000	200000	0.00424048657748
GSE63525_hg38_HMEC_MboI_Rep2	hg38	2000000	1000000	0.0272086249222
GSE63525_hg38_HMEC_MboI_Rep2	hg38	5000000	40000	0.00268790989841
GSE63525_hg38_HMEC_MboI_Rep2	hg38	5000000	200000	0.0151379981416
GSE63525_hg38_HMEC_MboI_Rep2	hg38	5000000	1000000	0.0607592182216
GSE63525_hg38_K562_MboI_Rep1	hg38	0	40000	0.0326680785844
GSE63525_hg38_K562_MboI_Rep1	hg38	0	200000	0.111042246472
GSE63525_hg38_K562_MboI_Rep1	hg38	0	1000000	0.152180407928
GSE63525_hg38_K562_MboI_Rep1	hg38	1000000	40000	0.000291957571932
GSE63525_hg38_K562_MboI_Rep1	hg38	1000000	200000	0.00321893606716
GSE63525_hg38_K562_MboI_Rep1	hg38	1000000	1000000	0.0294971801982
GSE63525_hg38_K562_MboI_Rep1	hg38	2000000	40000	0.000745966262926
GSE63525_hg38_K562_MboI_Rep1	hg38	2000000	200000	0.00864847259956
GSE63525_hg38_K562_MboI_Rep1	hg38	2000000	1000000	0.0543570629477
GSE63525_hg38_K562_MboI_Rep1	hg38	5000000	40000	0.00297880087525
GSE63525_hg38_K562_MboI_Rep1	hg38	5000000	200000	0.0265906589539
GSE63525_hg38_K562_MboI_Rep1	hg38	5000000	1000000	0.0944217488168
GSE63525_hg38_K562_MboI_Rep1	hg38	10000000	40000	0.00801202275836
GSE63525_hg38_K562_MboI_Rep1	hg38	10000000	200000	0.0521580095223
GSE63525_hg38_K562_MboI_Rep1	hg38	10000000	1000000	0.121539407965
GSE63525_hg38_K562_MboI_Rep1	hg38	20000000	40000	0.0192172932297
GSE63525_hg38_K562_MboI_Rep1	hg38	20000000	200000	0.0860391571092
GSE63525_hg38_K562_MboI_Rep1	hg38	20000000	1000000	0.142187973457
GSE63525_hg38_K562_MboI_Rep2	hg38	0	40000	0.0299802518948
GSE63525_hg38_K562_MboI_Rep2	hg38	0	200000	0.106252267149
GSE63525_hg38_K562_MboI_Rep2	hg38	0	1000000	0.149597405978
GSE63525_hg38_K562_MboI_Rep2	hg38	1000000	40000	0.000286476546747
GSE63525_hg38_K562_MboI_Rep2	hg38	1000000	200000	0.00344366493914
GSE63525_hg38_K562_MboI_Rep2	hg38	1000000	1000000	0.0313054708868
GSE63525_hg38_K562_MboI_Rep2	hg38	2000000	40000	0.000793559912651
GSE63525_hg38_K562_MboI_Rep2	hg38	2000000	200000	0.0093195225785
GSE63525_hg38_K562_MboI_Rep2	hg38	2000000	1000000	0.0569345583421
GSE63525_hg38_K562_MboI_Rep2	hg38	5000000	40000	0.00319847483014
GSE63525_hg38_K562_MboI_Rep2	hg38	5000000	200000	0.0284822519294
GSE63525_hg38_K562_MboI_Rep2	hg38	5000000	1000000	0.0961593020639
GSE63525_hg38_K562_MboI_Rep2	hg38	10000000	40000	0.00855486369939
GSE63525_hg38_K562_MboI_Rep2	hg38	10000000	200000	0.0549405459114
GSE63525_hg38_K562_MboI_Rep2	hg38	10000000	1000000	0.123420544614
GSE63525_hg38_K562_MboI_Rep2	hg38	20000000	40000	0.0205065446061
GSE63525_hg38_K562_MboI_Rep2	hg38	20000000	200000	0.0886170553263
GSE63525_hg38_K562_MboI_Rep2	hg38	20000000	1000000	0.142874337835
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	0	40000	0.00984565256336
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	0	200000	0.0693637199691
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	0	1000000	0.138645088145
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	1000000	40000	0.000271190869076
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	1000000	200000	0.00389380360881
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	1000000	1000000	0.0455567550681
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	2000000	40000	0.000718034526226
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	2000000	200000	0.0107590988291
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	2000000	1000000	0.0755587978633
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	5000000	40000	0.00299145996069
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	5000000	200000	0.032937195935
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	5000000	1000000	0.113956829953
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	10000000	40000	0.00826349433135
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	10000000	200000	0.0627833660091
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	10000000	1000000	0.135643044678
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	0	40000	0.00431579573432
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	0	200000	0.0409916230585
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	0	1000000	0.110523210872
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	1000000	40000	0.000317974291912
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	1000000	200000	0.0043171595968
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	1000000	1000000	0.0438555937329
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	2000000	40000	0.000832234128253
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	2000000	200000	0.0116343205822
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	2000000	1000000	0.0709882886537
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	5000000	40000	0.00342459778714
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	5000000	200000	0.0352899069337
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	5000000	1000000	0.105676816052
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	0	40000	0.00356232059954
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	0	200000	0.0339443368075
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	0	1000000	0.109575537109
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	1000000	40000	0.000238187975566
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	1000000	200000	0.00250607726146
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	1000000	1000000	0.034673031805
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	2000000	40000	0.000565364528608
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	2000000	200000	0.00728013906615
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	2000000	1000000	0.0613040445615
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	5000000	40000	0.00223265465061
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	5000000	200000	0.0240854572744
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	5000000	1000000	0.0988979788113
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	0	40000	0.00437297714411
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	0	200000	0.038549419388
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	0	1000000	0.108845372766
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	1000000	40000	0.000225499293137
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	1000000	200000	0.00246153983923
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	1000000	1000000	0.0328688476671
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	2000000	40000	0.00054226101028
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	2000000	200000	0.00702692853458
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	2000000	1000000	0.0579640147828
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	5000000	40000	0.00218986119558
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	5000000	200000	0.0233486665033
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	5000000	1000000	0.0938349691887
GSE65126_mm10_Liver_HindIII_Rep1	mm10	0	40000	0.0131262180179
GSE65126_mm10_Liver_HindIII_Rep1	mm10	0	200000	0.0850767149946
GSE65126_mm10_Liver_HindIII_Rep1	mm10	0	1000000	0.158979832037
GSE65126_mm10_Liver_HindIII_Rep1	mm10	1000000	40000	0.000244781938646
GSE65126_mm10_Liver_HindIII_Rep1	mm10	1000000	200000	0.00358772586126
GSE65126_mm10_Liver_HindIII_Rep1	mm10	1000000	1000000	0.0527323570409
GSE65126_mm10_Liver_HindIII_Rep1	mm10	2000000	40000	0.000646066631734
GSE65126_mm10_Liver_HindIII_Rep1	mm10	2000000	200000	0.0102437925522
GSE65126_mm10_Liver_HindIII_Rep1	mm10	2000000	1000000	0.0858287950051
GSE65126_mm10_Liver_HindIII_Rep1	mm10	5000000	40000	0.00265840790658
GSE65126_mm10_Liver_HindIII_Rep1	mm10	5000000	200000	0.0322206045864
GSE65126_mm10_Liver_HindIII_Rep1	mm10	5000000	1000000	0.127310225419
GSE65126_mm10_Liver_HindIII_Rep1	mm10	10000000	40000	0.00729556394495
GSE65126_mm10_Liver_HindIII_Rep1	mm10	10000000	200000	0.0619306443519
GSE65126_mm10_Liver_HindIII_Rep1	mm10	10000000	1000000	0.149734086988
GSE65126_mm10_Liver_HindIII_Rep2	mm10	0	40000	0.0386768032526
GSE65126_mm10_Liver_HindIII_Rep2	mm10	0	200000	0.127721849462
GSE65126_mm10_Liver_HindIII_Rep2	mm10	0	1000000	0.154740163651
GSE65126_mm10_Liver_HindIII_Rep2	mm10	1000000	40000	0.00019838969211
GSE65126_mm10_Liver_HindIII_Rep2	mm10	1000000	200000	0.00289718525798
GSE65126_mm10_Liver_HindIII_Rep2	mm10	1000000	1000000	0.0466674233562
GSE65126_mm10_Liver_HindIII_Rep2	mm10	2000000	40000	0.000525851104007
GSE65126_mm10_Liver_HindIII_Rep2	mm10	2000000	200000	0.0083675851432
GSE65126_mm10_Liver_HindIII_Rep2	mm10	2000000	1000000	0.0761882755886
GSE65126_mm10_Liver_HindIII_Rep2	mm10	5000000	40000	0.00213441778037
GSE65126_mm10_Liver_HindIII_Rep2	mm10	5000000	200000	0.0269068660884
GSE65126_mm10_Liver_HindIII_Rep2	mm10	5000000	1000000	0.113138190297
GSE65126_mm10_Liver_HindIII_Rep2	mm10	10000000	40000	0.00600996569935
GSE65126_mm10_Liver_HindIII_Rep2	mm10	10000000	200000	0.0527733356337
GSE65126_mm10_Liver_HindIII_Rep2	mm10	10000000	1000000	0.133914386399
GSE65126_mm10_Liver_HindIII_Rep2	mm10	20000000	40000	0.0149989702057
GSE65126_mm10_Liver_HindIII_Rep2	mm10	20000000	200000	0.0858734202015
GSE65126_mm10_Liver_HindIII_Rep2	mm10	20000000	1000000	0.146500162526
GSE65126_mm10_Liver_HindIII_Rep2	mm10	40000000	40000	0.0321994440009
GSE65126_mm10_Liver_HindIII_Rep2	mm10	40000000	200000	0.119281079338
GSE65126_mm10_Liver_HindIII_Rep2	mm10	40000000	1000000	0.153408191323
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	0	4000	0.0140959131541
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	0	20000	0.0329968983146
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	0	100000	0.0841744092269
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	125000	4000	0.000128471899359
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	125000	20000	0.000445592372599
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	125000	100000	0.00522643188072
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	250000	4000	0.000308763143043
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	250000	20000	0.00125916278664
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	250000	100000	0.0130537619182
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	500000	4000	0.000908668750284
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	500000	20000	0.00368539630749
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	500000	100000	0.026645865863
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	1000000	4000	0.00266671881498
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	1000000	20000	0.00940970513261
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	1000000	100000	0.0464850890363
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	2000000	4000	0.00739319593189
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	2000000	20000	0.0209257520527
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	2000000	100000	0.0692561915406
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	0	4000	0.014874332322
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	0	20000	0.034706431251
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	0	100000	0.0851058289986
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	125000	4000	0.000126376328861
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	125000	20000	0.000452835954149
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	125000	100000	0.00564395343735
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	250000	4000	0.000304689314837
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	250000	20000	0.00134280934166
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	250000	100000	0.0129182412874
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	500000	4000	0.000879393174079
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	500000	20000	0.00373736857593
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	500000	100000	0.0263876885187
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	1000000	4000	0.00263912287978
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	1000000	20000	0.00953670895594
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	1000000	100000	0.0460924609758
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	2000000	4000	0.00724214400276
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	2000000	20000	0.0208697768901
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	2000000	100000	0.0680318586764
GSE69013_dm6_OSC_HindIII_Rep1	dm6	0	4000	0.00897737064179
GSE69013_dm6_OSC_HindIII_Rep1	dm6	0	20000	0.0226361123375
GSE69013_dm6_OSC_HindIII_Rep1	dm6	0	100000	0.0698668795533
GSE69013_dm6_OSC_HindIII_Rep1	dm6	125000	4000	8.87733949546e-05
GSE69013_dm6_OSC_HindIII_Rep1	dm6	125000	20000	0.000373839628139
GSE69013_dm6_OSC_HindIII_Rep1	dm6	125000	100000	0.00440179997263
GSE69013_dm6_OSC_HindIII_Rep1	dm6	250000	4000	0.000240028300005
GSE69013_dm6_OSC_HindIII_Rep1	dm6	250000	20000	0.00103445299007
GSE69013_dm6_OSC_HindIII_Rep1	dm6	250000	100000	0.0102061502563
GSE69013_dm6_OSC_HindIII_Rep1	dm6	500000	4000	0.000612452967089
GSE69013_dm6_OSC_HindIII_Rep1	dm6	500000	20000	0.00280465776925
GSE69013_dm6_OSC_HindIII_Rep1	dm6	500000	100000	0.021559169391
GSE69013_dm6_OSC_HindIII_Rep1	dm6	1000000	4000	0.00194112998181
GSE69013_dm6_OSC_HindIII_Rep1	dm6	1000000	20000	0.00712946392764
GSE69013_dm6_OSC_HindIII_Rep1	dm6	1000000	100000	0.0383162804823
GSE69013_dm6_OSC_HindIII_Rep1	dm6	2000000	4000	0.00559504272618
GSE69013_dm6_OSC_HindIII_Rep1	dm6	2000000	20000	0.0160539731929
GSE69013_dm6_OSC_HindIII_Rep1	dm6	2000000	100000	0.0591027587439
GSE69013_dm6_OSC_HindIII_Rep2	dm6	0	4000	0.0130950707727
GSE69013_dm6_OSC_HindIII_Rep2	dm6	0	20000	0.0280743511892
GSE69013_dm6_OSC_HindIII_Rep2	dm6	0	100000	0.0764806411565
GSE69013_dm6_OSC_HindIII_Rep2	dm6	125000	4000	0.0001226256181
GSE69013_dm6_OSC_HindIII_Rep2	dm6	125000	20000	0.000414497877694
GSE69013_dm6_OSC_HindIII_Rep2	dm6	125000	100000	0.00419428432405
GSE69013_dm6_OSC_HindIII_Rep2	dm6	250000	4000	0.000259076474108
GSE69013_dm6_OSC_HindIII_Rep2	dm6	250000	20000	0.00101147131708
GSE69013_dm6_OSC_HindIII_Rep2	dm6	250000	100000	0.0102594818107
GSE69013_dm6_OSC_HindIII_Rep2	dm6	500000	4000	0.000746034382857
GSE69013_dm6_OSC_HindIII_Rep2	dm6	500000	20000	0.002851606256
GSE69013_dm6_OSC_HindIII_Rep2	dm6	500000	100000	0.0210025470729
GSE69013_dm6_OSC_HindIII_Rep2	dm6	1000000	4000	0.00229436568288
GSE69013_dm6_OSC_HindIII_Rep2	dm6	1000000	20000	0.00746894931957
GSE69013_dm6_OSC_HindIII_Rep2	dm6	1000000	100000	0.0388145583653
GSE69013_dm6_OSC_HindIII_Rep2	dm6	2000000	4000	0.00646279202022
GSE69013_dm6_OSC_HindIII_Rep2	dm6	2000000	20000	0.0169659103646
GSE69013_dm6_OSC_HindIII_Rep2	dm6	2000000	100000	0.0602151529106
GSE69013_dm6_S2_HindIII_Rep1	dm6	0	4000	0.0114344323213
GSE69013_dm6_S2_HindIII_Rep1	dm6	0	20000	0.0280851650022
GSE69013_dm6_S2_HindIII_Rep1	dm6	0	100000	0.0725405150205
GSE69013_dm6_S2_HindIII_Rep1	dm6	125000	4000	0.000158605665919
GSE69013_dm6_S2_HindIII_Rep1	dm6	125000	20000	0.000618171695524
GSE69013_dm6_S2_HindIII_Rep1	dm6	125000	100000	0.00462898405655
GSE69013_dm6_S2_HindIII_Rep1	dm6	250000	4000	0.000462831315143
GSE69013_dm6_S2_HindIII_Rep1	dm6	250000	20000	0.00184328984243
GSE69013_dm6_S2_HindIII_Rep1	dm6	250000	100000	0.012035708608
GSE69013_dm6_S2_HindIII_Rep1	dm6	500000	4000	0.00131262881712
GSE69013_dm6_S2_HindIII_Rep1	dm6	500000	20000	0.00503471922226
GSE69013_dm6_S2_HindIII_Rep1	dm6	500000	100000	0.0265517979364
GSE69013_dm6_S2_HindIII_Rep1	dm6	1000000	4000	0.00373757525444
GSE69013_dm6_S2_HindIII_Rep1	dm6	1000000	20000	0.0123608483147
GSE69013_dm6_S2_HindIII_Rep1	dm6	1000000	100000	0.0466619970018
GSE69013_dm6_S2_HindIII_Rep1	dm6	2000000	4000	0.00973326833232
GSE69013_dm6_S2_HindIII_Rep1	dm6	2000000	20000	0.0251549140474
GSE69013_dm6_S2_HindIII_Rep1	dm6	2000000	100000	0.0687944041342
GSE69013_dm6_S2_HindIII_Rep2	dm6	0	4000	0.00728949834663
GSE69013_dm6_S2_HindIII_Rep2	dm6	0	20000	0.0207269673963
GSE69013_dm6_S2_HindIII_Rep2	dm6	0	100000	0.0599926146016
GSE69013_dm6_S2_HindIII_Rep2	dm6	125000	4000	0.000164098584469
GSE69013_dm6_S2_HindIII_Rep2	dm6	125000	20000	0.000660794868824
GSE69013_dm6_S2_HindIII_Rep2	dm6	125000	100000	0.00548790709885
